order_id,order_date,order_time,order_datetime,category,product,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,city,delivery_time_minutes,customer_rating,order_type,day_of_week,is_weekend,month
BLK12181,2024-10-03,12:18:00,2024-10-03 12:18:00,Snacks,Noodles,3,154,462,0,0.0,462.0,Bangalore,27,4,Scheduled,Thursday,False,October
BLK12182,2024-08-03,12:15:00,2024-08-03 12:15:00,Snacks,Noodles,2,177,354,0,0.0,354.0,Mumbai,32,3,Scheduled,Saturday,True,August
BLK12183,2024-01-14,12:56:00,2024-01-14 12:56:00,Snacks,Biscuits,5,24,120,0,0.0,120.0,Chennai,27,5,Scheduled,Sunday,True,January
BLK12184,2024-06-10,16:55:00,2024-06-10 16:55:00,Fruits & Vegetables,Onions,1,91,91,0,0.0,91.0,Chennai,34,5,Instant,Monday,False,June
BLK12185,2024-02-06,22:26:00,2024-02-06 22:26:00,Dairy,Cheese,2,328,656,0,0.0,656.0,Bangalore,31,3,Scheduled,Tuesday,False,February
BLK12186,2024-10-03,09:53:00,2024-10-03 09:53:00,Dairy,Curd,5,58,290,0,0.0,290.0,Chennai,32,5,Instant,Thursday,False,October
BLK12187,2024-10-12,17:23:00,2024-10-12 17:23:00,Personal Care,Face Cream,2,444,888,21,186.48,701.52,Chennai,35,4,Instant,Saturday,True,October
BLK12188,2024-04-15,08:55:00,2024-04-15 08:55:00,Snacks,Chips,4,30,120,0,0.0,120.0,Chennai,29,4,Instant,Monday,False,April
BLK12189,2024-02-28,08:40:00,2024-02-28 08:40:00,Beverages,Soft Drinks,5,71,355,0,0.0,355.0,Kolkata,32,5,Instant,Wednesday,False,February
BLK12190,2024-11-25,20:54:00,2024-11-25 20:54:00,Fruits & Vegetables,Apples,2,26,52,17,8.84,43.16,Kolkata,50,5,Instant,Monday,False,November
BLK12191,2024-11-01,09:55:00,2024-11-01 09:55:00,Groceries,Rice,5,117,585,22,128.7,456.3,Chennai,30,4,Instant,Friday,False,November
BLK12192,2024-10-10,15:14:00,2024-10-10 15:14:00,Beverages,Energy Drinks,3,252,756,0,0.0,756.0,Chennai,27,4,Instant,Thursday,False,October
BLK12193,2024-06-16,22:32:00,2024-06-16 22:32:00,Personal Care,Deodorant,2,225,450,0,0.0,450.0,Kolkata,35,4,Scheduled,Sunday,True,June
BLK12194,2024-08-14,15:47:00,2024-08-14 15:47:00,Groceries,Wheat,1,215,215,15,32.25,182.75,Mumbai,30,4,Instant,Wednesday,False,August
BLK12195,2024-01-17,19:08:00,2024-01-17 19:08:00,Fruits & Vegetables,Apples,4,76,304,0,0.0,304.0,Kolkata,48,4,Instant,Wednesday,False,January
BLK12196,2024-06-08,19:32:00,2024-06-08 19:32:00,Personal Care,Soap,1,348,348,0,0.0,348.0,Delhi,31,4,Instant,Saturday,True,June
BLK12197,2024-12-25,11:48:00,2024-12-25 11:48:00,Snacks,Biscuits,1,60,60,0,0.0,60.0,Bangalore,29,5,Instant,Wednesday,False,December
BLK12198,2024-07-20,10:47:00,2024-07-20 10:47:00,Groceries,Salt,4,366,1464,0,0.0,1464.0,Chennai,34,5,Instant,Saturday,True,July
BLK12199,2024-11-23,17:51:00,2024-11-23 17:51:00,Fruits & Vegetables,Tomatoes,4,94,376,0,0.0,376.0,Bangalore,27,4,Scheduled,Saturday,True,November
BLK12200,2024-01-13,15:52:00,2024-01-13 15:52:00,Dairy,Butter,1,58,58,15,8.7,49.3,Bangalore,29,4,Instant,Saturday,True,January
BLK12201,2024-09-12,14:55:00,2024-09-12 14:55:00,Groceries,Pulses,4,237,948,9,85.32,862.6800000000001,Kolkata,37,5,Instant,Thursday,False,September
BLK12202,2024-04-29,11:32:00,2024-04-29 11:32:00,Dairy,Paneer,1,94,94,0,0.0,94.0,Mumbai,34,5,Instant,Monday,False,April
BLK12203,2024-12-27,17:41:00,2024-12-27 17:41:00,Snacks,Biscuits,2,86,172,0,0.0,172.0,Mumbai,26,4,Instant,Friday,False,December
BLK12204,2024-10-08,19:40:00,2024-10-08 19:40:00,Fruits & Vegetables,Tomatoes,2,130,260,0,0.0,260.0,Kolkata,46,2,Instant,Tuesday,False,October
BLK12205,2024-05-29,20:54:00,2024-05-29 20:54:00,Dairy,Cheese,2,397,794,0,0.0,794.0,Chennai,38,4,Instant,Wednesday,False,May
BLK12206,2024-05-25,10:58:00,2024-05-25 10:58:00,Fruits & Vegetables,Potatoes,5,49,245,5,12.25,232.75,Bangalore,29,3,Scheduled,Saturday,True,May
BLK12207,2024-03-25,10:32:00,2024-03-25 10:32:00,Fruits & Vegetables,Apples,5,38,190,8,15.2,174.8,Chennai,37,5,Instant,Monday,False,March
BLK12208,2024-06-02,16:42:00,2024-06-02 16:42:00,Dairy,Butter,5,155,775,0,0.0,775.0,Delhi,28,4,Instant,Sunday,True,June
BLK12209,2024-01-14,12:37:00,2024-01-14 12:37:00,Fruits & Vegetables,Bananas,4,93,372,11,40.92,331.08,Kolkata,40,5,Instant,Sunday,True,January
BLK12210,2024-01-15,12:27:00,2024-01-15 12:27:00,Fruits & Vegetables,Tomatoes,5,118,590,0,0.0,590.0,Delhi,22,3,Instant,Monday,False,January
BLK12211,2024-08-19,22:07:00,2024-08-19 22:07:00,Personal Care,Deodorant,4,475,1900,0,0.0,1900.0,Chennai,28,1,Instant,Monday,False,August
BLK12212,2024-05-03,16:11:00,2024-05-03 16:11:00,Groceries,Wheat,2,398,796,0,0.0,796.0,Mumbai,28,4,Instant,Friday,False,May
BLK12213,2024-04-16,22:27:00,2024-04-16 22:27:00,Personal Care,Soap,4,396,1584,19,300.96,1283.04,Chennai,36,5,Instant,Tuesday,False,April
BLK12214,2024-06-16,12:40:00,2024-06-16 12:40:00,Beverages,Tea,1,160,160,12,19.2,140.8,Chennai,31,2,Instant,Sunday,True,June
BLK12215,2024-06-28,10:29:00,2024-06-28 10:29:00,Beverages,Coffee,4,177,708,0,0.0,708.0,Bangalore,25,5,Instant,Friday,False,June
BLK12216,2024-10-08,20:15:00,2024-10-08 20:15:00,Dairy,Curd,2,59,118,0,0.0,118.0,Chennai,46,5,Instant,Tuesday,False,October
BLK12217,2024-11-25,20:57:00,2024-11-25 20:57:00,Personal Care,Toothpaste,5,191,955,0,0.0,955.0,Bangalore,43,3,Instant,Monday,False,November
BLK12218,2024-05-14,10:19:00,2024-05-14 10:19:00,Personal Care,Shampoo,2,590,1180,15,177.0,1003.0,Delhi,25,1,Instant,Tuesday,False,May
BLK12219,2024-04-16,16:49:00,2024-04-16 16:49:00,Beverages,Tea,4,266,1064,0,0.0,1064.0,Kolkata,32,3,Instant,Tuesday,False,April
BLK12220,2024-01-01,17:30:00,2024-01-01 17:30:00,Snacks,Biscuits,3,102,306,0,0.0,306.0,Delhi,24,4,Instant,Monday,False,January
BLK12221,2024-12-17,23:18:00,2024-12-17 23:18:00,Personal Care,Soap,3,125,375,0,0.0,375.0,Mumbai,26,4,Instant,Tuesday,False,December
BLK12222,2024-09-21,22:37:00,2024-09-21 22:37:00,Beverages,Juice,2,24,48,0,0.0,48.0,Delhi,24,1,Instant,Saturday,True,September
BLK12223,2024-09-10,21:27:00,2024-09-10 21:27:00,Groceries,Salt,1,407,407,0,0.0,407.0,Mumbai,43,5,Instant,Tuesday,False,September
BLK12224,2024-12-22,23:15:00,2024-12-22 23:15:00,Groceries,Pulses,5,93,465,12,55.8,409.2,Mumbai,30,3,Instant,Sunday,True,December
BLK12225,2024-09-30,21:10:00,2024-09-30 21:10:00,Fruits & Vegetables,Apples,4,39,156,17,26.52,129.48,Delhi,28,4,Instant,Monday,False,September
BLK12226,2024-06-12,21:19:00,2024-06-12 21:19:00,Snacks,Chocolates,1,114,114,0,0.0,114.0,Chennai,47,5,Instant,Wednesday,False,June
BLK12227,2024-08-07,14:15:00,2024-08-07 14:15:00,Fruits & Vegetables,Apples,3,65,195,10,19.5,175.5,Bangalore,26,1,Instant,Wednesday,False,August
BLK12228,2024-04-04,21:55:00,2024-04-04 21:55:00,Beverages,Tea,3,90,270,14,37.8,232.2,Delhi,22,4,Instant,Thursday,False,April
BLK12229,2024-01-14,20:26:00,2024-01-14 20:26:00,Dairy,Milk,3,63,189,0,0.0,189.0,Delhi,34,4,Instant,Sunday,True,January
BLK12230,2024-02-18,20:27:00,2024-02-18 20:27:00,Snacks,Biscuits,2,42,84,6,5.04,78.96,Kolkata,42,5,Scheduled,Sunday,True,February
BLK12231,2024-04-28,12:11:00,2024-04-28 12:11:00,Fruits & Vegetables,Bananas,3,116,348,24,83.52,264.48,Delhi,22,5,Instant,Sunday,True,April
BLK12232,2024-02-08,11:48:00,2024-02-08 11:48:00,Snacks,Chocolates,3,63,189,25,47.25,141.75,Kolkata,33,5,Instant,Thursday,False,February
BLK12233,2024-04-02,20:07:00,2024-04-02 20:07:00,Snacks,Biscuits,5,75,375,0,0.0,375.0,Mumbai,40,5,Instant,Tuesday,False,April
BLK12234,2024-03-05,14:19:00,2024-03-05 14:19:00,Snacks,Cookies,3,86,258,0,0.0,258.0,Chennai,36,4,Instant,Tuesday,False,March
BLK12235,2024-10-25,21:27:00,2024-10-25 21:27:00,Snacks,Chocolates,1,196,196,19,37.24,158.76,Mumbai,44,5,Instant,Friday,False,October
BLK12236,2024-08-30,15:17:00,2024-08-30 15:17:00,Fruits & Vegetables,Onions,3,65,195,17,33.15,161.85,Kolkata,39,4,Scheduled,Friday,False,August
BLK12237,2024-02-17,18:44:00,2024-02-17 18:44:00,Snacks,Noodles,3,95,285,17,48.45,236.55,Chennai,36,5,Scheduled,Saturday,True,February
BLK12238,2024-07-08,15:55:00,2024-07-08 15:55:00,Fruits & Vegetables,Onions,5,126,630,16,100.8,529.2,Delhi,26,4,Instant,Monday,False,July
BLK12239,2024-07-26,19:10:00,2024-07-26 19:10:00,Beverages,Coffee,4,242,968,0,0.0,968.0,Bangalore,38,5,Instant,Friday,False,July
BLK12240,2024-12-23,21:08:00,2024-12-23 21:08:00,Fruits & Vegetables,Onions,3,83,249,0,0.0,249.0,Kolkata,32,4,Instant,Monday,False,December
BLK12241,2024-07-17,23:59:00,2024-07-17 23:59:00,Personal Care,Soap,1,376,376,0,0.0,376.0,Bangalore,30,3,Scheduled,Wednesday,False,July
BLK12242,2024-12-23,21:12:00,2024-12-23 21:12:00,Fruits & Vegetables,Onions,3,89,267,22,58.74,208.26,Mumbai,38,5,Instant,Monday,False,December
BLK12243,2024-08-07,15:42:00,2024-08-07 15:42:00,Personal Care,Shampoo,1,432,432,0,0.0,432.0,Chennai,35,3,Instant,Wednesday,False,August
BLK12244,2024-05-01,10:26:00,2024-05-01 10:26:00,Groceries,Pulses,5,92,460,0,0.0,460.0,Mumbai,26,4,Instant,Wednesday,False,May
BLK12245,2024-12-21,22:05:00,2024-12-21 22:05:00,Groceries,Wheat,4,462,1848,0,0.0,1848.0,Delhi,23,4,Instant,Saturday,True,December
BLK12246,2024-03-26,08:06:00,2024-03-26 08:06:00,Beverages,Energy Drinks,4,266,1064,9,95.76,968.24,Kolkata,38,5,Instant,Tuesday,False,March
BLK12247,2024-05-20,14:07:00,2024-05-20 14:07:00,Snacks,Chips,4,60,240,0,0.0,240.0,Bangalore,32,5,Instant,Monday,False,May
BLK12248,2024-04-04,18:41:00,2024-04-04 18:41:00,Beverages,Juice,2,218,436,0,0.0,436.0,Kolkata,44,4,Scheduled,Thursday,False,April
BLK12249,2024-04-07,11:29:00,2024-04-07 11:29:00,Snacks,Cookies,3,12,36,0,0.0,36.0,Kolkata,33,4,Instant,Sunday,True,April
BLK12250,2024-12-06,10:42:00,2024-12-06 10:42:00,Groceries,Wheat,4,417,1668,18,300.24,1367.76,Chennai,31,5,Instant,Friday,False,December
BLK12251,2024-12-10,08:26:00,2024-12-10 08:26:00,Fruits & Vegetables,Onions,2,104,208,17,35.36,172.64,Mumbai,28,5,Instant,Tuesday,False,December
BLK12252,2024-06-28,08:07:00,2024-06-28 08:07:00,Dairy,Curd,5,164,820,0,0.0,820.0,Kolkata,39,2,Instant,Friday,False,June
BLK12253,2024-04-28,16:17:00,2024-04-28 16:17:00,Snacks,Noodles,4,178,712,8,56.96,655.04,Chennai,30,5,Instant,Sunday,True,April
BLK12254,2024-10-15,16:05:00,2024-10-15 16:05:00,Fruits & Vegetables,Apples,4,146,584,13,75.92,508.08,Delhi,29,4,Scheduled,Tuesday,False,October
BLK12255,2024-02-16,11:25:00,2024-02-16 11:25:00,Groceries,Pulses,5,389,1945,14,272.3,1672.7,Kolkata,40,3,Instant,Friday,False,February
BLK12256,2024-03-23,09:09:00,2024-03-23 09:09:00,Personal Care,Face Cream,4,151,604,0,0.0,604.0,Chennai,33,5,Instant,Saturday,True,March
BLK12257,2024-02-07,09:15:00,2024-02-07 09:15:00,Beverages,Juice,2,152,304,0,0.0,304.0,Delhi,28,5,Instant,Wednesday,False,February
BLK12258,2024-05-13,12:03:00,2024-05-13 12:03:00,Snacks,Chocolates,1,118,118,0,0.0,118.0,Mumbai,25,5,Instant,Monday,False,May
BLK12259,2024-09-05,11:13:00,2024-09-05 11:13:00,Personal Care,Deodorant,1,361,361,0,0.0,361.0,Delhi,27,3,Instant,Thursday,False,September
BLK12260,2024-09-10,11:13:00,2024-09-10 11:13:00,Snacks,Chips,3,14,42,0,0.0,42.0,Kolkata,32,4,Scheduled,Tuesday,False,September
BLK12261,2024-03-23,10:18:00,2024-03-23 10:18:00,Groceries,Rice,5,285,1425,20,285.0,1140.0,Mumbai,35,4,Scheduled,Saturday,True,March
BLK12262,2024-02-08,14:27:00,2024-02-08 14:27:00,Dairy,Paneer,4,219,876,7,61.32,814.68,Bangalore,27,5,Instant,Thursday,False,February
BLK12263,2024-02-10,09:58:00,2024-02-10 09:58:00,Fruits & Vegetables,Potatoes,5,48,240,23,55.2,184.8,Bangalore,33,5,Scheduled,Saturday,True,February
BLK12264,2024-03-27,15:41:00,2024-03-27 15:41:00,Snacks,Chips,3,22,66,15,9.9,56.1,Bangalore,24,5,Instant,Wednesday,False,March
BLK12265,2024-01-27,21:38:00,2024-01-27 21:38:00,Fruits & Vegetables,Potatoes,4,37,148,0,0.0,148.0,Mumbai,41,5,Instant,Saturday,True,January
BLK12266,2024-06-14,13:48:00,2024-06-14 13:48:00,Fruits & Vegetables,Potatoes,1,20,20,7,1.4,18.6,Bangalore,25,5,Scheduled,Friday,False,June
BLK12267,2024-08-26,16:33:00,2024-08-26 16:33:00,Personal Care,Toothpaste,4,319,1276,0,0.0,1276.0,Chennai,35,5,Instant,Monday,False,August
BLK12268,2024-01-30,08:23:00,2024-01-30 08:23:00,Groceries,Salt,4,281,1124,0,0.0,1124.0,Bangalore,28,5,Instant,Tuesday,False,January
BLK12269,2024-07-05,17:56:00,2024-07-05 17:56:00,Snacks,Biscuits,1,126,126,25,31.5,94.5,Chennai,29,4,Instant,Friday,False,July
BLK12270,2024-07-06,08:16:00,2024-07-06 08:16:00,Dairy,Milk,1,364,364,0,0.0,364.0,Chennai,27,3,Instant,Saturday,True,July
BLK12271,2024-05-20,11:53:00,2024-05-20 11:53:00,Snacks,Chips,5,175,875,21,183.75,691.25,Chennai,33,5,Instant,Monday,False,May
BLK12272,2024-02-22,08:00:00,2024-02-22 08:00:00,Fruits & Vegetables,Potatoes,5,35,175,0,0.0,175.0,Chennai,37,4,Instant,Thursday,False,February
BLK12273,2024-09-05,12:34:00,2024-09-05 12:34:00,Snacks,Chips,4,53,212,16,33.92,178.07999999999998,Chennai,30,5,Scheduled,Thursday,False,September
BLK12274,2024-12-03,13:08:00,2024-12-03 13:08:00,Snacks,Biscuits,2,56,112,22,24.64,87.36,Kolkata,32,5,Instant,Tuesday,False,December
BLK12275,2024-06-16,12:33:00,2024-06-16 12:33:00,Snacks,Chocolates,5,162,810,6,48.6,761.4,Kolkata,34,2,Instant,Sunday,True,June
BLK12276,2024-10-10,16:28:00,2024-10-10 16:28:00,Personal Care,Shampoo,3,134,402,0,0.0,402.0,Mumbai,26,5,Instant,Thursday,False,October
BLK12277,2024-06-09,14:20:00,2024-06-09 14:20:00,Dairy,Curd,5,328,1640,18,295.2,1344.8,Mumbai,27,5,Instant,Sunday,True,June
BLK12278,2024-11-23,19:31:00,2024-11-23 19:31:00,Personal Care,Shampoo,4,566,2264,0,0.0,2264.0,Kolkata,43,2,Instant,Saturday,True,November
BLK12279,2024-02-07,08:57:00,2024-02-07 08:57:00,Beverages,Soft Drinks,3,188,564,0,0.0,564.0,Kolkata,33,4,Scheduled,Wednesday,False,February
BLK12280,2024-03-05,11:59:00,2024-03-05 11:59:00,Fruits & Vegetables,Tomatoes,4,124,496,0,0.0,496.0,Bangalore,30,4,Instant,Tuesday,False,March
BLK12281,2024-01-19,13:05:00,2024-01-19 13:05:00,Fruits & Vegetables,Onions,5,77,385,0,0.0,385.0,Kolkata,30,4,Instant,Friday,False,January
BLK12282,2024-10-13,08:43:00,2024-10-13 08:43:00,Snacks,Noodles,5,39,195,24,46.8,148.2,Kolkata,40,3,Instant,Sunday,True,October
BLK12283,2024-08-15,16:59:00,2024-08-15 16:59:00,Snacks,Noodles,5,13,65,0,0.0,65.0,Kolkata,35,5,Scheduled,Thursday,False,August
BLK12284,2024-09-09,19:37:00,2024-09-09 19:37:00,Personal Care,Toothpaste,5,314,1570,0,0.0,1570.0,Delhi,32,5,Scheduled,Monday,False,September
BLK12285,2024-11-04,21:36:00,2024-11-04 21:36:00,Fruits & Vegetables,Apples,3,59,177,0,0.0,177.0,Bangalore,31,5,Instant,Monday,False,November
BLK12286,2024-02-04,09:24:00,2024-02-04 09:24:00,Beverages,Coffee,2,139,278,0,0.0,278.0,Chennai,34,5,Scheduled,Sunday,True,February
BLK12287,2024-02-12,20:20:00,2024-02-12 20:20:00,Snacks,Noodles,1,67,67,23,15.41,51.59,Chennai,43,5,Scheduled,Monday,False,February
BLK12288,2024-01-30,12:22:00,2024-01-30 12:22:00,Snacks,Chips,3,59,177,0,0.0,177.0,Kolkata,37,5,Instant,Tuesday,False,January
BLK12289,2024-11-09,20:18:00,2024-11-09 20:18:00,Beverages,Tea,4,112,448,0,0.0,448.0,Chennai,42,5,Instant,Saturday,True,November
BLK12290,2024-12-11,13:15:00,2024-12-11 13:15:00,Fruits & Vegetables,Bananas,2,74,148,0,0.0,148.0,Bangalore,27,5,Instant,Wednesday,False,December
BLK12291,2024-08-20,12:19:00,2024-08-20 12:19:00,Groceries,Sugar,3,176,528,0,0.0,528.0,Bangalore,29,5,Instant,Tuesday,False,August
BLK12292,2024-08-22,17:54:00,2024-08-22 17:54:00,Personal Care,Shampoo,2,540,1080,13,140.4,939.6,Chennai,36,5,Instant,Thursday,False,August
BLK12293,2024-08-19,09:15:00,2024-08-19 09:15:00,Snacks,Biscuits,5,96,480,0,0.0,480.0,Mumbai,35,5,Scheduled,Monday,False,August
BLK12294,2024-02-12,18:40:00,2024-02-12 18:40:00,Personal Care,Soap,4,261,1044,0,0.0,1044.0,Kolkata,40,4,Instant,Monday,False,February
BLK12295,2024-08-10,20:11:00,2024-08-10 20:11:00,Fruits & Vegetables,Onions,1,133,133,10,13.3,119.7,Kolkata,42,3,Instant,Saturday,True,August
BLK12296,2024-03-08,08:19:00,2024-03-08 08:19:00,Groceries,Cooking Oil,5,443,2215,0,0.0,2215.0,Chennai,29,5,Instant,Friday,False,March
BLK12297,2024-03-31,20:24:00,2024-03-31 20:24:00,Personal Care,Soap,1,435,435,0,0.0,435.0,Chennai,40,5,Instant,Sunday,True,March
BLK12298,2024-04-20,11:53:00,2024-04-20 11:53:00,Snacks,Cookies,5,21,105,0,0.0,105.0,Mumbai,29,5,Instant,Saturday,True,April
BLK12299,2024-04-04,12:02:00,2024-04-04 12:02:00,Dairy,Milk,1,79,79,16,12.64,66.36,Kolkata,39,4,Instant,Thursday,False,April
BLK12300,2024-09-07,23:05:00,2024-09-07 23:05:00,Personal Care,Shampoo,1,52,52,0,0.0,52.0,Delhi,22,5,Instant,Saturday,True,September
BLK12301,2024-07-11,12:11:00,2024-07-11 12:11:00,Beverages,Coffee,4,52,208,0,0.0,208.0,Bangalore,31,5,Instant,Thursday,False,July
BLK12302,2024-01-02,22:37:00,2024-01-02 22:37:00,Personal Care,Soap,1,322,322,0,0.0,322.0,Mumbai,30,5,Instant,Tuesday,False,January
BLK12303,2024-04-29,10:24:00,2024-04-29 10:24:00,Fruits & Vegetables,Potatoes,5,39,195,14,27.3,167.7,Chennai,31,4,Scheduled,Monday,False,April
BLK12304,2024-08-15,08:50:00,2024-08-15 08:50:00,Fruits & Vegetables,Apples,3,110,330,0,0.0,330.0,Kolkata,33,5,Instant,Thursday,False,August
BLK12305,2024-02-11,22:31:00,2024-02-11 22:31:00,Dairy,Butter,3,54,162,0,0.0,162.0,Chennai,32,3,Scheduled,Sunday,True,February
BLK12306,2024-08-02,10:08:00,2024-08-02 10:08:00,Groceries,Salt,5,94,470,0,0.0,470.0,Mumbai,35,4,Instant,Friday,False,August
BLK12307,2024-02-07,09:09:00,2024-02-07 09:09:00,Snacks,Biscuits,1,110,110,0,0.0,110.0,Delhi,27,5,Instant,Wednesday,False,February
BLK12308,2024-07-16,23:40:00,2024-07-16 23:40:00,Dairy,Curd,2,94,188,0,0.0,188.0,Bangalore,25,3,Instant,Tuesday,False,July
BLK12309,2024-10-26,12:04:00,2024-10-26 12:04:00,Snacks,Noodles,3,175,525,20,105.0,420.0,Kolkata,38,4,Instant,Saturday,True,October
BLK12310,2024-05-26,12:38:00,2024-05-26 12:38:00,Beverages,Juice,1,34,34,0,0.0,34.0,Delhi,23,4,Scheduled,Sunday,True,May
BLK12311,2024-10-18,12:55:00,2024-10-18 12:55:00,Snacks,Chips,2,76,152,0,0.0,152.0,Mumbai,31,4,Instant,Friday,False,October
BLK12312,2024-07-13,20:39:00,2024-07-13 20:39:00,Snacks,Biscuits,5,192,960,0,0.0,960.0,Chennai,41,3,Instant,Saturday,True,July
BLK12313,2024-12-15,23:26:00,2024-12-15 23:26:00,Beverages,Energy Drinks,3,127,381,13,49.53,331.47,Delhi,28,3,Instant,Sunday,True,December
BLK12314,2024-01-16,20:51:00,2024-01-16 20:51:00,Beverages,Juice,4,169,676,0,0.0,676.0,Chennai,39,4,Scheduled,Tuesday,False,January
BLK12315,2024-07-07,10:51:00,2024-07-07 10:51:00,Snacks,Noodles,3,90,270,0,0.0,270.0,Mumbai,30,4,Instant,Sunday,True,July
BLK12316,2024-07-06,20:20:00,2024-07-06 20:20:00,Dairy,Paneer,4,158,632,18,113.76,518.24,Chennai,45,4,Instant,Saturday,True,July
BLK12317,2024-05-22,17:45:00,2024-05-22 17:45:00,Beverages,Soft Drinks,3,228,684,18,123.12,560.88,Delhi,30,3,Instant,Wednesday,False,May
BLK12318,2024-10-17,21:20:00,2024-10-17 21:20:00,Dairy,Paneer,1,98,98,0,0.0,98.0,Bangalore,33,3,Instant,Thursday,False,October
BLK12319,2024-08-17,21:45:00,2024-08-17 21:45:00,Dairy,Curd,2,188,376,0,0.0,376.0,Kolkata,30,5,Instant,Saturday,True,August
BLK12320,2024-12-16,16:55:00,2024-12-16 16:55:00,Snacks,Chips,5,38,190,0,0.0,190.0,Mumbai,29,4,Instant,Monday,False,December
BLK12321,2024-01-03,13:09:00,2024-01-03 13:09:00,Snacks,Chocolates,4,150,600,16,96.0,504.0,Chennai,37,5,Scheduled,Wednesday,False,January
BLK12322,2024-10-17,22:54:00,2024-10-17 22:54:00,Snacks,Chocolates,5,84,420,12,50.4,369.6,Delhi,30,3,Instant,Thursday,False,October
BLK12323,2024-09-28,12:05:00,2024-09-28 12:05:00,Beverages,Coffee,2,144,288,0,0.0,288.0,Kolkata,33,4,Instant,Saturday,True,September
BLK12324,2024-01-29,16:20:00,2024-01-29 16:20:00,Groceries,Sugar,4,254,1016,25,254.0,762.0,Chennai,34,1,Instant,Monday,False,January
BLK12325,2024-03-12,21:12:00,2024-03-12 21:12:00,Groceries,Rice,2,456,912,0,0.0,912.0,Delhi,22,2,Instant,Tuesday,False,March
BLK12326,2024-12-12,17:32:00,2024-12-12 17:32:00,Beverages,Juice,3,298,894,0,0.0,894.0,Chennai,30,4,Instant,Thursday,False,December
BLK12327,2024-08-19,20:01:00,2024-08-19 20:01:00,Personal Care,Soap,5,445,2225,0,0.0,2225.0,Kolkata,47,5,Instant,Monday,False,August
BLK12328,2024-07-14,08:54:00,2024-07-14 08:54:00,Beverages,Tea,3,242,726,0,0.0,726.0,Kolkata,39,3,Instant,Sunday,True,July
BLK12329,2024-08-02,16:36:00,2024-08-02 16:36:00,Fruits & Vegetables,Apples,2,57,114,0,0.0,114.0,Delhi,24,5,Instant,Friday,False,August
BLK12330,2024-10-15,14:23:00,2024-10-15 14:23:00,Groceries,Sugar,1,105,105,16,16.8,88.2,Delhi,25,4,Instant,Tuesday,False,October
BLK12331,2024-09-28,09:34:00,2024-09-28 09:34:00,Groceries,Wheat,5,345,1725,0,0.0,1725.0,Kolkata,40,5,Instant,Saturday,True,September
BLK12332,2024-11-22,10:03:00,2024-11-22 10:03:00,Beverages,Soft Drinks,2,52,104,0,0.0,104.0,Bangalore,28,4,Instant,Friday,False,November
BLK12333,2024-12-17,14:53:00,2024-12-17 14:53:00,Beverages,Juice,1,160,160,0,0.0,160.0,Kolkata,38,5,Instant,Tuesday,False,December
BLK12334,2024-06-29,09:12:00,2024-06-29 09:12:00,Groceries,Salt,1,256,256,0,0.0,256.0,Delhi,28,5,Instant,Saturday,True,June
BLK12335,2024-09-06,22:35:00,2024-09-06 22:35:00,Beverages,Soft Drinks,5,39,195,0,0.0,195.0,Delhi,22,5,Instant,Friday,False,September
BLK12336,2024-07-26,14:30:00,2024-07-26 14:30:00,Fruits & Vegetables,Apples,1,47,47,0,0.0,47.0,Chennai,32,5,Scheduled,Friday,False,July
BLK12337,2024-09-21,21:07:00,2024-09-21 21:07:00,Groceries,Salt,4,473,1892,0,0.0,1892.0,Kolkata,36,4,Instant,Saturday,True,September
BLK12338,2024-04-13,14:10:00,2024-04-13 14:10:00,Dairy,Milk,1,393,393,0,0.0,393.0,Chennai,32,5,Scheduled,Saturday,True,April
BLK12339,2024-04-16,19:12:00,2024-04-16 19:12:00,Beverages,Tea,1,198,198,0,0.0,198.0,Kolkata,46,4,Instant,Tuesday,False,April
BLK12340,2024-05-06,19:15:00,2024-05-06 19:15:00,Snacks,Cookies,5,51,255,0,0.0,255.0,Kolkata,44,3,Instant,Monday,False,May
BLK12341,2024-08-27,23:21:00,2024-08-27 23:21:00,Personal Care,Shampoo,3,582,1746,0,0.0,1746.0,Delhi,24,5,Instant,Tuesday,False,August
BLK12342,2024-04-16,08:52:00,2024-04-16 08:52:00,Snacks,Chips,5,97,485,0,0.0,485.0,Mumbai,28,3,Instant,Tuesday,False,April
BLK12343,2024-07-15,21:37:00,2024-07-15 21:37:00,Personal Care,Soap,3,101,303,0,0.0,303.0,Bangalore,33,4,Instant,Monday,False,July
BLK12344,2024-06-12,12:55:00,2024-06-12 12:55:00,Personal Care,Toothpaste,4,139,556,0,0.0,556.0,Bangalore,26,1,Scheduled,Wednesday,False,June
BLK12345,2024-01-04,23:08:00,2024-01-04 23:08:00,Fruits & Vegetables,Apples,2,62,124,0,0.0,124.0,Chennai,34,5,Scheduled,Thursday,False,January
BLK12346,2024-02-29,11:56:00,2024-02-29 11:56:00,Personal Care,Toothpaste,3,161,483,0,0.0,483.0,Mumbai,32,5,Instant,Thursday,False,February
BLK12347,2024-11-04,09:00:00,2024-11-04 09:00:00,Dairy,Milk,1,49,49,11,5.39,43.61,Mumbai,27,5,Instant,Monday,False,November
BLK12348,2024-05-28,23:13:00,2024-05-28 23:13:00,Fruits & Vegetables,Apples,4,134,536,0,0.0,536.0,Bangalore,30,3,Scheduled,Tuesday,False,May
